fecha,modo,afluencia
2024-02-16,Trolebús,301875
2024-02-17,Metro,2591064
2024-02-17,Ecobici,30097
2024-02-17,Metrobús,1111914
2024-02-17,RTP,220131
2024-02-17,Tren Ligero,48137
2024-02-17,Cablebús,100867
2024-02-17,Trolebús,188879
2024-02-18,Metro,1783137
2024-02-18,Ecobici,39736
2024-02-18,Metrobús,888030
2024-02-18,RTP,186957
2024-02-18,Tren Ligero,34670
2024-02-18,Cablebús,84116
2024-02-18,Trolebús,154095
2024-02-19,Metro,3572075
2024-02-19,Ecobici,64425
2024-02-19,Metrobús,1615787
2024-02-19,RTP,362415
2024-02-19,Tren Ligero,83574
2024-02-19,Cablebús,132030
2024-02-19,Trolebús,297229
2024-02-20,Metro,3590259
2024-02-20,Ecobici,69402
2024-02-20,Metrobús,1723577
2024-02-20,RTP,365256
2024-02-20,Tren Ligero,83375
2024-02-20,Cablebús,134200
2024-02-20,Trolebús,302559
2024-02-21,Metro,3664177
2024-02-21,Ecobici,69165
2024-02-21,Metrobús,1729480
2024-02-21,RTP,364625
2024-02-21,Tren Ligero,87284
2024-02-21,Cablebús,132672
2024-02-21,Trolebús,305913
2024-02-22,Metro,3674508
2024-02-22,Ecobici,69496
2024-02-22,Metrobús,1726800
2024-02-22,RTP,362275
2024-02-22,Tren Ligero,83848
2024-02-22,Cablebús,130869
2024-02-22,Trolebús,298318
2024-02-23,Metro,3861289
2024-02-23,Ecobici,67114
2024-02-23,Metrobús,1810142
2024-02-23,RTP,381429
2024-02-23,Tren Ligero,90654
2024-02-23,Cablebús,139376
2024-02-23,Trolebús,303678
2024-02-24,Metro,2873486
2024-02-24,Ecobici,51546
2024-02-24,Metrobús,1247274
2024-02-24,RTP,261024
2024-02-24,Tren Ligero,65184
2024-02-24,Cablebús,118982
2024-02-24,Trolebús,226425
2024-02-25,Metro,1811795
2024-02-25,Ecobici,40289
2024-02-25,Metrobús,849954
2024-02-25,RTP,193143
2024-02-25,Tren Ligero,35915
2024-02-25,Cablebús,91205
2024-02-25,Trolebús,158808
2024-02-26,Metro,3557312
2024-02-26,Ecobici,65872
2024-02-26,Metrobús,1668271
2024-02-26,RTP,377182
2024-02-26,Tren Ligero,83957
2024-02-26,Cablebús,133827
2024-02-26,Trolebús,295335
2024-02-27,Metro,3584341
2024-02-27,Ecobici,71244
2024-02-27,Metrobús,1730018
2024-02-27,RTP,374983
2024-02-27,Tren Ligero,86460
2024-02-27,Cablebús,133767
2024-02-27,Trolebús,304352
2024-02-28,Metro,3676024
2024-02-28,Ecobici,72220
2024-02-28,Metrobús,1728784
2024-02-28,RTP,375869
2024-02-28,Tren Ligero,86092
2024-02-28,Cablebús,134984
2024-02-28,Trolebús,306318
2024-02-29,Metro,3668950
2024-02-29,Ecobici,71557
2024-02-29,Metrobús,1763517
2024-02-29,RTP,378796
2024-02-29,Tren Ligero,85054
2024-02-29,Cablebús,135046
2024-02-29,Trolebús,301909
2024-03-01,Metro,3931964
2024-03-01,Ecobici,70694
2024-03-01,Metrobús,1720560
2024-03-01,RTP,379360
2024-03-01,Tren Ligero,89778
2024-03-01,Cablebús,141115
2024-03-01,Trolebús,301818
2024-03-02,Metro,2866467
2024-03-02,Ecobici,43130
2024-03-02,Metrobús,1199570
2024-03-02,RTP,260509
2024-03-02,Tren Ligero,73027
2024-03-02,Cablebús,116235
2024-03-02,Trolebús,208733
2024-03-03,Metro,1785846
2024-03-03,Ecobici,42982
2024-03-03,Metrobús,847156
2024-03-03,RTP,194337
2024-03-03,Tren Ligero,34454
2024-03-03,Cablebús,88826
2024-03-03,Trolebús,147632
2024-03-04,Metro,3603374
2024-03-04,Ecobici,68551
2024-03-04,Metrobús,1676092
2024-03-04,RTP,374412
2024-03-04,Tren Ligero,85703
2024-03-04,Cablebús,134319
2024-03-04,Trolebús,296353
2024-03-05,Metro,3643182
2024-03-05,Ecobici,73703
2024-03-05,Metrobús,1744157
2024-03-05,RTP,370953
2024-03-05,Tren Ligero,87107
2024-03-05,Cablebús,134845
2024-03-05,Trolebús,309174
2024-03-06,Metro,3674483
2024-03-06,Ecobici,73299
2024-03-06,Metrobús,1794703
2024-03-06,RTP,367659
2024-03-06,Tren Ligero,88066
2024-03-06,Cablebús,136529
2024-03-06,Trolebús,303303
2024-03-07,Metro,3768468
2024-03-07,Ecobici,75380
2024-03-07,Metrobús,1838267
2024-03-07,RTP,385694
2024-03-07,Tren Ligero,92415
2024-03-07,Cablebús,139999
2024-03-07,Trolebús,314422
2024-03-08,Metro,3350197
2024-03-08,Ecobici,66428
2024-03-08,Metrobús,1489134
2024-03-08,RTP,332260
2024-03-08,Tren Ligero,79944
2024-03-08,Cablebús,125458
2024-03-08,Trolebús,261226
2024-03-09,Metro,2665705
2024-03-09,Ecobici,43394
2024-03-09,Metrobús,1161647
2024-03-09,RTP,243208
2024-03-09,Tren Ligero,63422
2024-03-09,Cablebús,113616
2024-03-09,Trolebús,203310
2024-03-10,Metro,1719196
2024-03-10,Ecobici,43896
2024-03-10,Metrobús,844603
2024-03-10,RTP,183346
2024-03-10,Tren Ligero,34927
2024-03-10,Cablebús,86798
2024-03-10,Trolebús,147380
2024-03-11,Metro,3582020
2024-03-11,Ecobici,69769
2024-03-11,Metrobús,1658054
2024-03-11,RTP,374048
2024-03-11,Tren Ligero,85374
2024-03-11,Cablebús,127503
2024-03-11,Trolebús,287986
2024-03-12,Metro,3617175
2024-03-12,Ecobici,75620
2024-03-12,Metrobús,1729063
2024-03-12,RTP,361597
2024-03-12,Tren Ligero,88229
2024-03-12,Cablebús,133073
2024-03-12,Trolebús,299388
2024-03-13,Metro,3640811
2024-03-13,Ecobici,74439
2024-03-13,Metrobús,1761292
2024-03-13,RTP,353493
2024-03-13,Tren Ligero,98613
2024-03-13,Cablebús,133391
2024-03-13,Trolebús,297040
2024-03-14,Metro,3610598
2024-03-14,Ecobici,74391
2024-03-14,Metrobús,1765982
2024-03-14,RTP,351822
2024-03-14,Tren Ligero,87330
2024-03-14,Cablebús,133076
2024-03-14,Trolebús,301154
2024-03-15,Metro,3728309
2024-03-15,Ecobici,68908
2024-03-15,Metrobús,1786490
2024-03-15,RTP,353147
2024-03-15,Tren Ligero,90031
2024-03-15,Cablebús,135195
2024-03-15,Trolebús,294895
2024-03-16,Metro,2767942
2024-03-16,Ecobici,42668
2024-03-16,Metrobús,1237116
2024-03-16,RTP,247506
2024-03-16,Tren Ligero,55177
2024-03-16,Cablebús,115045
2024-03-16,Trolebús,202827
2024-03-17,Metro,1721343
2024-03-17,Ecobici,40886
2024-03-17,Metrobús,781842
2024-03-17,RTP,177286
2024-03-17,Tren Ligero,35212
2024-03-17,Cablebús,85684
2024-03-17,Trolebús,146663
2024-03-18,Metro,1807749
2024-03-18,Ecobici,37656
2024-03-18,Metrobús,878041
2024-03-18,RTP,191062
2024-03-18,Tren Ligero,37620
2024-03-18,Cablebús,81205
2024-03-18,Trolebús,146638
2024-03-19,Metro,3610180
2024-03-19,Ecobici,72590
2024-03-19,Metrobús,1746831
2024-03-19,RTP,353949
2024-03-19,Tren Ligero,90349
2024-03-19,Cablebús,134404
2024-03-19,Trolebús,299959
2024-03-20,Metro,3632529
2024-03-20,Ecobici,75770
2024-03-20,Metrobús,1766083
2024-03-20,RTP,351906
2024-03-20,Tren Ligero,90777
2024-03-20,Cablebús,133486
2024-03-20,Trolebús,299629
2024-03-21,Metro,3572473
2024-03-21,Ecobici,76267
2024-03-21,Metrobús,1765716
2024-03-21,RTP,348811
2024-03-21,Tren Ligero,89692
2024-03-21,Cablebús,135289
2024-03-21,Trolebús,302790
2024-03-22,Metro,3645536
2024-03-22,Ecobici,71474
2024-03-22,Metrobús,1748686
2024-03-22,RTP,341337
2024-03-22,Tren Ligero,88299
2024-03-22,Cablebús,136881
2024-03-22,Trolebús,291597
2024-03-23,Metro,2735282
2024-03-23,Ecobici,44601
2024-03-23,Metrobús,1161201
2024-03-23,RTP,227302
2024-03-23,Tren Ligero,54853
2024-03-23,Cablebús,113888
2024-03-23,Trolebús,203239
2024-03-24,Metro,1748616
2024-03-24,Ecobici,43249
2024-03-24,Metrobús,847223
2024-03-24,RTP,175662
2024-03-24,Tren Ligero,34869
2024-03-24,Cablebús,86657
2024-03-24,Trolebús,149358
2024-03-25,Metro,3109222
2024-03-25,Ecobici,63543
2024-03-25,Metrobús,1418177
2024-03-25,RTP,293819
2024-03-25,Tren Ligero,70190
2024-03-25,Cablebús,115411
2024-03-25,Trolebús,254279
2024-03-26,Metro,3079930
2024-03-26,Ecobici,66461
2024-03-26,Metrobús,1491521
2024-03-26,RTP,291290
2024-03-26,Tren Ligero,68788
2024-03-26,Cablebús,113992
2024-03-26,Trolebús,264010
2024-03-27,Metro,3111836
2024-03-27,Ecobici,64524
2024-03-27,Metrobús,1498323
2024-03-27,RTP,298527
2024-03-27,Tren Ligero,68573
2024-03-27,Cablebús,118588
2024-03-27,Trolebús,258597
2024-03-28,Metro,2188121
2024-03-28,Ecobici,43269
2024-03-28,Metrobús,1022220
2024-03-28,RTP,207900
2024-03-28,Tren Ligero,44536
2024-03-28,Cablebús,97124
2024-03-28,Trolebús,188572
2024-03-29,Metro,1536809
2024-03-29,Ecobici,37020
2024-03-29,Metrobús,779807
2024-03-29,RTP,160804
2024-03-29,Tren Ligero,41135
2024-03-29,Cablebús,80105
2024-03-29,Trolebús,146270
2024-03-30,Metro,1762493
2024-03-30,Ecobici,45845
2024-03-30,Metrobús,810657
2024-03-30,RTP,176259
2024-03-30,Tren Ligero,33891
2024-03-30,Cablebús,84659
2024-03-30,Trolebús,146445
2024-03-31,Metro,1449311
2024-03-31,Ecobici,39356
2024-03-31,Metrobús,731559
2024-03-31,RTP,158241
2024-03-31,Tren Ligero,29655
2024-03-31,Cablebús,77539
2024-03-31,Trolebús,129884
2024-04-01,Metro,3257645
2024-04-01,Ecobici,65044
2024-04-01,Metrobús,1468273
2024-04-01,RTP,299310
2024-04-01,Tren Ligero,71509
2024-04-01,Cablebús,128661
2024-04-01,Trolebús,255402
2024-04-02,Metro,3241281
2024-04-02,Ecobici,70428
2024-04-02,Metrobús,1585549
2024-04-02,RTP,268519
2024-04-02,Tren Ligero,74442
2024-04-02,Cablebús,120116
2024-04-02,Trolebús,274992
2024-04-03,Metro,3333902
2024-04-03,Ecobici,70361
2024-04-03,Metrobús,1593717
2024-04-03,RTP,298837
2024-04-03,Tren Ligero,73502
2024-04-03,Cablebús,104659
2024-04-03,Trolebús,274076
2024-04-04,Metro,3368920
2024-04-04,Ecobici,70775
2024-04-04,Metrobús,1596845
2024-04-04,RTP,301279
2024-04-04,Tren Ligero,75756
2024-04-04,Cablebús,125002
2024-04-04,Trolebús,274532
2024-04-05,Metro,3443721
2024-04-05,Ecobici,68677
2024-04-05,Metrobús,1561139
2024-04-05,RTP,303597
2024-04-05,Tren Ligero,77261
2024-04-05,Cablebús,126082
2024-04-05,Trolebús,274077
2024-04-06,Metro,2658492
2024-04-06,Ecobici,44156
2024-04-06,Metrobús,1237219
2024-04-06,RTP,227442
2024-04-06,Tren Ligero,53590
2024-04-06,Cablebús,122289
2024-04-06,Trolebús,205579
2024-04-07,Metro,1681090
2024-04-07,Ecobici,43952
2024-04-07,Metrobús,787237
2024-04-07,RTP,169261
2024-04-07,Tren Ligero,32801
2024-04-07,Cablebús,109668
2024-04-07,Trolebús,140048
2024-04-08,Metro,3355067
2024-04-08,Ecobici,67611
2024-04-08,Metrobús,1565486
2024-04-08,RTP,310907
2024-04-08,Tren Ligero,80449
2024-04-08,Cablebús,126924
2024-04-08,Trolebús,266100
2024-04-09,Metro,3601888
2024-04-09,Ecobici,75876
2024-04-09,Metrobús,1691559
2024-04-09,RTP,347655
2024-04-09,Tren Ligero,92554
2024-04-09,Cablebús,128776
2024-04-09,Trolebús,297672
2024-04-10,Metro,3639380
2024-04-10,Ecobici,77309
2024-04-10,Metrobús,1631195
2024-04-10,RTP,346663
2024-04-10,Tren Ligero,87198
2024-04-10,Cablebús,115306
2024-04-10,Trolebús,302232
2024-04-11,Metro,3655809
2024-04-11,Ecobici,77210
2024-04-11,Metrobús,1687681
2024-04-11,RTP,354416
2024-04-11,Tren Ligero,86686
2024-04-11,Cablebús,134738
2024-04-11,Trolebús,299881
2024-04-12,Metro,3726309
2024-04-12,Ecobici,75043
2024-04-12,Metrobús,1711383
2024-04-12,RTP,353853
2024-04-12,Tren Ligero,90264
2024-04-12,Cablebús,136451
2024-04-12,Trolebús,299979
2024-04-13,Metro,2781236
2024-04-13,Ecobici,45719
2024-04-13,Metrobús,1153308
2024-04-13,RTP,238893
2024-04-13,Tren Ligero,68649
2024-04-13,Cablebús,122560
2024-04-13,Trolebús,199709
2024-04-14,Metro,1697181
2024-04-14,Ecobici,44905
2024-04-14,Metrobús,784788
2024-04-14,RTP,172326
2024-04-14,Tren Ligero,34537
2024-04-14,Cablebús,107483
2024-04-14,Trolebús,136222
2024-04-15,Metro,3546754
2024-04-15,Ecobici,71406
2024-04-15,Metrobús,1645657
2024-04-15,RTP,360444
2024-04-15,Tren Ligero,86914
2024-04-15,Cablebús,138416
2024-04-15,Trolebús,289570
2024-04-16,Metro,3646682
2024-04-16,Ecobici,76363
2024-04-16,Metrobús,1682723
2024-04-16,RTP,350284
2024-04-16,Tren Ligero,89076
2024-04-16,Cablebús,131356
2024-04-16,Trolebús,303909
2024-04-17,Metro,3660021
2024-04-17,Ecobici,76757
2024-04-17,Metrobús,1750029
2024-04-17,RTP,349253
2024-04-17,Tren Ligero,89589
2024-04-17,Cablebús,113978
2024-04-17,Trolebús,303439
2024-04-18,Metro,3664715
2024-04-18,Ecobici,77447
2024-04-18,Metrobús,1699230
2024-04-18,RTP,347164
2024-04-18,Tren Ligero,84611
2024-04-18,Cablebús,110598
2024-04-18,Trolebús,299627
2024-04-19,Metro,3693503
2024-04-19,Ecobici,68330
2024-04-19,Metrobús,1719275
2024-04-19,RTP,340729
2024-04-19,Tren Ligero,86168
2024-04-19,Cablebús,134771
2024-04-19,Trolebús,293257
2024-04-20,Metro,2964239
2024-04-20,Ecobici,44261
2024-04-20,Metrobús,1209660
2024-04-20,RTP,241093
2024-04-20,Tren Ligero,58534
2024-04-20,Cablebús,122053
2024-04-20,Trolebús,207220
2024-04-21,Metro,1796764
2024-04-21,Ecobici,42029
2024-04-21,Metrobús,849341
2024-04-21,RTP,178655
2024-04-21,Tren Ligero,33240
2024-04-21,Cablebús,107182
2024-04-21,Trolebús,142412
2024-04-22,Metro,3605386
2024-04-22,Ecobici,65346
2024-04-22,Metrobús,1643439
2024-04-22,RTP,343528
2024-04-22,Tren Ligero,87601
2024-04-22,Cablebús,134264
2024-04-22,Trolebús,287617
2024-04-23,Metro,3672078
2024-04-23,Ecobici,77003
2024-04-23,Metrobús,1717613
2024-04-23,RTP,353386
2024-04-23,Tren Ligero,97864
2024-04-23,Cablebús,127752
2024-04-23,Trolebús,297175
2024-04-24,Metro,3736255
2024-04-24,Ecobici,78973
2024-04-24,Metrobús,1765445
2024-04-24,RTP,340649
2024-04-24,Tren Ligero,88860
2024-04-24,Cablebús,112479
2024-04-24,Trolebús,301365
2024-04-25,Metro,3709249
2024-04-25,Ecobici,77544
2024-04-25,Metrobús,1714641
2024-04-25,RTP,348747
2024-04-25,Tren Ligero,89104
2024-04-25,Cablebús,121649
2024-04-25,Trolebús,296863
2024-04-26,Metro,3792068
2024-04-26,Ecobici,69003
2024-04-26,Metrobús,1720386
2024-04-26,RTP,345571
2024-04-26,Tren Ligero,89648
2024-04-26,Cablebús,123744
2024-04-26,Trolebús,286043
2024-04-27,Metro,2848532
2024-04-27,Ecobici,46225
2024-04-27,Metrobús,1210162
2024-04-27,RTP,247213
2024-04-27,Tren Ligero,55811
2024-04-27,Cablebús,116332
2024-04-27,Trolebús,205833
2024-04-28,Metro,1856290
2024-04-28,Ecobici,43924
2024-04-28,Metrobús,845685
2024-04-28,RTP,183573
2024-04-28,Tren Ligero,34845
2024-04-28,Cablebús,92269
2024-04-28,Trolebús,147059
2024-04-29,Metro,3617448
2024-04-29,Ecobici,72367
2024-04-29,Metrobús,1662048
2024-04-29,RTP,345134
2024-04-29,Tren Ligero,85967
2024-04-29,Cablebús,112822
2024-04-29,Trolebús,287440
2024-04-30,Metro,3626831
2024-04-30,Ecobici,77589
2024-04-30,Metrobús,1677498
2024-04-30,RTP,346018
2024-04-30,Tren Ligero,85721
2024-04-30,Cablebús,109092
2024-04-30,Trolebús,294197
2024-05-01,Metro,2124062
2024-05-01,Ecobici,48277
2024-05-01,Metrobús,954905
2024-05-01,RTP,195693
2024-05-01,Tren Ligero,41557
2024-05-01,Cablebús,89806
2024-05-01,Trolebús,175024
2024-05-02,Metro,3770149
2024-05-02,Ecobici,76149
2024-05-02,Metrobús,1722172
2024-05-02,RTP,322778
2024-05-02,Tren Ligero,89160
2024-05-02,Cablebús,134164
2024-05-02,Trolebús,304556
2024-05-03,Metro,3780879
2024-05-03,Ecobici,69497
2024-05-03,Metrobús,1699430
2024-05-03,RTP,306685
2024-05-03,Tren Ligero,86814
2024-05-03,Cablebús,135256
2024-05-03,Trolebús,300605
2024-05-04,Metro,2912010
2024-05-04,Ecobici,48077
2024-05-04,Metrobús,1211181
2024-05-04,RTP,213544
2024-05-04,Tren Ligero,76141
2024-05-04,Cablebús,115214
2024-05-04,Trolebús,220868
2024-05-05,Metro,1813525
2024-05-05,Ecobici,44215
2024-05-05,Metrobús,840501
2024-05-05,RTP,156481
2024-05-05,Tren Ligero,30697
2024-05-05,Cablebús,83929
2024-05-05,Trolebús,148300
2024-05-06,Metro,3660101
2024-05-06,Ecobici,72486
2024-05-06,Metrobús,1644928
2024-05-06,RTP,325657
2024-05-06,Tren Ligero,78105
2024-05-06,Cablebús,133084
2024-05-06,Trolebús,294431
2024-05-07,Metro,3720230
2024-05-07,Ecobici,78806
2024-05-07,Metrobús,1717094
2024-05-07,RTP,317007
2024-05-07,Tren Ligero,77309
2024-05-07,Cablebús,134888
2024-05-07,Trolebús,305026
2024-05-08,Metro,3721717
2024-05-08,Ecobici,76298
2024-05-08,Metrobús,1742817
2024-05-08,RTP,308669
2024-05-08,Tren Ligero,80802
2024-05-08,Cablebús,131838
2024-05-08,Trolebús,300010
2024-05-09,Metro,3753061
2024-05-09,Ecobici,78275
2024-05-09,Metrobús,1666556
2024-05-09,RTP,312655
2024-05-09,Tren Ligero,80245
2024-05-09,Cablebús,132758
2024-05-09,Trolebús,300141
2024-05-10,Metro,2930689
2024-05-10,Ecobici,62754
2024-05-10,Metrobús,1296361
2024-05-10,RTP,263306
2024-05-10,Tren Ligero,55797
2024-05-10,Cablebús,114356
2024-05-10,Trolebús,234187
2024-05-11,Metro,2573811
2024-05-11,Ecobici,43374
2024-05-11,Metrobús,1096364
2024-05-11,RTP,198472
2024-05-11,Tren Ligero,58409
2024-05-11,Cablebús,108158
2024-05-11,Trolebús,194899
2024-05-12,Metro,1703666
2024-05-12,Ecobici,42344
2024-05-12,Metrobús,802508
2024-05-12,RTP,158474
2024-05-12,Tren Ligero,32128
2024-05-12,Cablebús,82891
2024-05-12,Trolebús,140946
2024-05-13,Metro,3452036
2024-05-13,Ecobici,71436
2024-05-13,Metrobús,1634035
2024-05-13,RTP,321572
2024-05-13,Tren Ligero,78875
2024-05-13,Cablebús,129347
2024-05-13,Trolebús,287090
2024-05-14,Metro,3672490
2024-05-14,Ecobici,82595
2024-05-14,Metrobús,1732544
2024-05-14,RTP,333296
2024-05-14,Tren Ligero,80167
2024-05-14,Cablebús,134913
2024-05-14,Trolebús,302404
2024-05-15,Metro,3400467
2024-05-15,Ecobici,77012
2024-05-15,Metrobús,1591466
2024-05-15,RTP,295864
2024-05-15,Tren Ligero,72583
2024-05-15,Cablebús,117832
2024-05-15,Trolebús,274712
2024-05-16,Metro,3805203
2024-05-16,Ecobici,81985
2024-05-16,Metrobús,1741798
2024-05-16,RTP,332348
2024-05-16,Tren Ligero,88883
2024-05-16,Cablebús,135086
2024-05-16,Trolebús,306240
2024-05-17,Metro,3789392
2024-05-17,Ecobici,69562
2024-05-17,Metrobús,1743460
2024-05-17,RTP,308881
2024-05-17,Tren Ligero,88749
2024-05-17,Cablebús,132280
2024-05-17,Trolebús,296485
2024-05-18,Metro,2859713
2024-05-18,Ecobici,46200
2024-05-18,Metrobús,1385330
2024-05-18,RTP,204501
2024-05-18,Tren Ligero,73479
2024-05-18,Cablebús,113759
2024-05-18,Trolebús,209553
2024-05-19,Metro,1970217
2024-05-19,Ecobici,46768
2024-05-19,Metrobús,906798
2024-05-19,RTP,171723
2024-05-19,Tren Ligero,39954
2024-05-19,Cablebús,90409
2024-05-19,Trolebús,157380
2024-05-20,Metro,3629001
2024-05-20,Ecobici,76230
2024-05-20,Metrobús,1432121
2024-05-20,RTP,321226
2024-05-20,Tren Ligero,85985
2024-05-20,Cablebús,133300
2024-05-20,Trolebús,289562
2024-05-21,Metro,3647185
2024-05-21,Ecobici,79951
2024-05-21,Metrobús,1615253
2024-05-21,RTP,306736
2024-05-21,Tren Ligero,87020
2024-05-21,Cablebús,130345
2024-05-21,Trolebús,358279
2024-05-22,Metro,3579011
2024-05-22,Ecobici,74786
2024-05-22,Metrobús,1696913
2024-05-22,RTP,309187
2024-05-22,Tren Ligero,87815
2024-05-22,Cablebús,125621
2024-05-22,Trolebús,296464
2024-05-23,Metro,3750059
2024-05-23,Ecobici,75433
2024-05-23,Metrobús,1726031
2024-05-23,RTP,322106
2024-05-23,Tren Ligero,88595
2024-05-23,Cablebús,132831
2024-05-23,Trolebús,291790
2024-05-24,Metro,3898960
2024-05-24,Ecobici,60431
2024-05-24,Metrobús,1687212
2024-05-24,RTP,318224
2024-05-24,Tren Ligero,94536
2024-05-24,Cablebús,138127
2024-05-24,Trolebús,276962
2024-05-25,Metro,2833703
2024-05-25,Ecobici,45171
2024-05-25,Metrobús,1372942
2024-05-25,RTP,207483
2024-05-25,Tren Ligero,58095
2024-05-25,Cablebús,115969
2024-05-25,Trolebús,192366
2024-05-26,Metro,1854829
2024-05-26,Ecobici,37367
2024-05-26,Metrobús,850321
2024-05-26,RTP,157876
2024-05-26,Tren Ligero,53497
2024-05-26,Cablebús,85599
2024-05-26,Trolebús,131139
2024-05-27,Metro,3454207
2024-05-27,Ecobici,73841
2024-05-27,Metrobús,1438749
2024-05-27,RTP,305618
2024-05-27,Tren Ligero,86414
2024-05-27,Cablebús,124335
2024-05-27,Trolebús,262382
2024-05-28,Metro,3610854
2024-05-28,Ecobici,80343
2024-05-28,Metrobús,1581399
2024-05-28,RTP,309295
2024-05-28,Tren Ligero,98705
2024-05-28,Cablebús,130132
2024-05-28,Trolebús,270914
2024-05-29,Metro,3736741
2024-05-29,Ecobici,78370
2024-05-29,Metrobús,1567084
2024-05-29,RTP,304258
2024-05-29,Tren Ligero,91450
2024-05-29,Cablebús,121103
2024-05-29,Trolebús,269763
2024-05-30,Metro,3596541
2024-05-30,Ecobici,79078
2024-05-30,Metrobús,1671443
2024-05-30,RTP,305912
2024-05-30,Tren Ligero,89465
2024-05-30,Cablebús,127795
2024-05-30,Trolebús,285660
2024-05-31,Metro,4011953
2024-05-31,Ecobici,76452
2024-05-31,Metrobús,1707659
2024-05-31,RTP,303034
2024-05-31,Tren Ligero,84736
2024-05-31,Cablebús,129841
2024-05-31,Trolebús,279149
2024-06-01,Metro,2835585
2024-06-01,Ecobici,47115
2024-06-01,Metrobús,1192758
2024-06-01,RTP,219872
2024-06-01,Tren Ligero,55075
2024-06-01,Cablebús,114629
2024-06-01,Trolebús,213688
2024-06-02,Metro,1684371
2024-06-02,Ecobici,43384
2024-06-02,Metrobús,876330
2024-06-02,RTP,166837
2024-06-02,Tren Ligero,32145
2024-06-02,Cablebús,84495
2024-06-02,Trolebús,149631
2024-06-03,Metro,3442154
2024-06-03,Ecobici,71597
2024-06-03,Metrobús,1397593
2024-06-03,RTP,325622
2024-06-03,Tren Ligero,83685
2024-06-03,Cablebús,124469
2024-06-03,Trolebús,290109
2024-06-04,Metro,3588300
2024-06-04,Ecobici,79345
2024-06-04,Metrobús,1630993
2024-06-04,RTP,318421
2024-06-04,Tren Ligero,88942
2024-06-04,Cablebús,125531
2024-06-04,Trolebús,306944
2024-06-05,Metro,3685058
2024-06-05,Ecobici,77699
2024-06-05,Metrobús,1672064
2024-06-05,RTP,317500
2024-06-05,Tren Ligero,89468
2024-06-05,Cablebús,129500
2024-06-05,Trolebús,309347
2024-06-06,Metro,3641395
2024-06-06,Ecobici,77596
2024-06-06,Metrobús,1615167
2024-06-06,RTP,315624
2024-06-06,Tren Ligero,88637
2024-06-06,Cablebús,126213
2024-06-06,Trolebús,307337
2024-06-07,Metro,3729107
2024-06-07,Ecobici,77424
2024-06-07,Metrobús,1682116
2024-06-07,RTP,315352
2024-06-07,Tren Ligero,91074
2024-06-07,Cablebús,130596
2024-06-07,Trolebús,311023
2024-06-08,Metro,2822682
2024-06-08,Ecobici,44893
2024-06-08,Metrobús,1300943
2024-06-08,RTP,206290
2024-06-08,Tren Ligero,54865
2024-06-08,Cablebús,109651
2024-06-08,Trolebús,201173
2024-06-09,Metro,1787879
2024-06-09,Ecobici,35004
2024-06-09,Metrobús,818149
2024-06-09,RTP,159657
2024-06-09,Tren Ligero,34085
2024-06-09,Cablebús,81915
2024-06-09,Trolebús,139465
2024-06-10,Metro,3544122
2024-06-10,Ecobici,74856
2024-06-10,Metrobús,1473363
2024-06-10,RTP,324493
2024-06-10,Tren Ligero,85207
2024-06-10,Cablebús,125370
2024-06-10,Trolebús,297632
2024-06-11,Metro,3606458
2024-06-11,Ecobici,81703
2024-06-11,Metrobús,1589886
2024-06-11,RTP,320639
2024-06-11,Tren Ligero,90200
2024-06-11,Cablebús,128767
2024-06-11,Trolebús,306403
2024-06-12,Metro,3608828
2024-06-12,Ecobici,79945
2024-06-12,Metrobús,1641394
2024-06-12,RTP,311349
2024-06-12,Tren Ligero,84307
2024-06-12,Cablebús,124745
2024-06-12,Trolebús,307752
2024-06-13,Metro,3627968
2024-06-13,Ecobici,79890
