linea,estacion,anio,mes,afluencia
Linea A,Acatitla,2022,06,454671
Linea A,Acatitla,2022,07,457671
Linea A,Acatitla,2022,08,532472
Linea A,Acatitla,2022,09,517601
Linea A,Acatitla,2022,10,532122
Linea A,Acatitla,2022,11,498750
Linea A,Acatitla,2022,12,497301
Linea A,Acatitla,2023,01,440953
Linea A,Acatitla,2023,02,417194
Linea A,Acatitla,2023,03,489130
Linea A,Acatitla,2023,04,440969
Linea A,Acatitla,2023,05,488693
Linea A,Acatitla,2023,06,460229
Linea A,Acatitla,2023,07,429222
Linea A,Acatitla,2023,08,448979
Linea A,Acatitla,2023,09,439075
Linea A,Acatitla,2023,10,456459
Linea A,Acatitla,2023,11,433501
Linea A,Acatitla,2023,12,437404
Linea A,Acatitla,2024,01,401307
Linea A,Acatitla,2024,02,396596
Linea A,Acatitla,2024,03,401720
Linea A,Acatitla,2024,04,409973
Linea A,Acatitla,2024,05,409158
Linea A,Acatitla,2024,06,380812
Linea A,Acatitla,2024,07,384315
Linea A,Acatitla,2024,08,390574
Linea A,Acatitla,2024,09,393283
Linea A,Acatitla,2024,10,448177
Linea A,Acatitla,2024,11,431178
Linea A,Acatitla,2024,12,428729
Linea A,Acatitla,2025,01,406898
Linea A,Acatitla,2025,02,386569
Linea A,Acatitla,2025,03,401574
Linea A,Acatitla,2025,04,381507
Linea A,Acatitla,2025,05,412824
Linea A,Acatitla,2025,06,381546
Linea A,Acatitla,2025,07,423315
Linea A,Acatitla,2025,08,443933
Linea A,Acatitla,2025,09,415636
Linea A,Acatitla,2025,10,446954
Linea A,Acatitla,2025,11,485188
Linea A,Acatitla,2025,12,452318
Linea A,Acatitla,2026,01,417728
Linea A,Acatitla,2026,02,392980
Linea A,Acatitla,2026,03,432861
Linea A,Acatitla,2026,04,423049
Linea A,Acatitla,2026,05,442255
Linea A,Acatitla,2026,06,427165
Linea A,Acatitla,2026,07,429836
Linea A,Agrícola Oriental,2010,01,238056
Linea A,Agrícola Oriental,2010,02,291288
Linea A,Agrícola Oriental,2010,03,310577
Linea A,Agrícola Oriental,2010,04,304319
Linea A,Agrícola Oriental,2010,05,304371
Linea A,Agrícola Oriental,2010,06,295686
Linea A,Agrícola Oriental,2010,07,307218
Linea A,Agrícola Oriental,2010,08,315031
Linea A,Agrícola Oriental,2010,09,284835
Linea A,Agrícola Oriental,2010,10,328790
Linea A,Agrícola Oriental,2010,11,291687
Linea A,Agrícola Oriental,2010,12,312658
Linea A,Agrícola Oriental,2011,01,351755
Linea A,Agrícola Oriental,2011,02,332936
Linea A,Agrícola Oriental,2011,03,379250
Linea A,Agrícola Oriental,2011,04,329366
Linea A,Agrícola Oriental,2011,05,372545
Linea A,Agrícola Oriental,2011,06,353693
Linea A,Agrícola Oriental,2011,07,366185
Linea A,Agrícola Oriental,2011,08,391454
Linea A,Agrícola Oriental,2011,09,360239
Linea A,Agrícola Oriental,2011,10,382239
Linea A,Agrícola Oriental,2011,11,362359
Linea A,Agrícola Oriental,2011,12,361848
Linea A,Agrícola Oriental,2012,01,316885
Linea A,Agrícola Oriental,2012,02,309850
Linea A,Agrícola Oriental,2012,03,335962
Linea A,Agrícola Oriental,2012,04,298992
Linea A,Agrícola Oriental,2012,05,324538
Linea A,Agrícola Oriental,2012,06,311200
Linea A,Agrícola Oriental,2012,07,293021
Linea A,Agrícola Oriental,2012,08,308961
Linea A,Agrícola Oriental,2012,09,322415
Linea A,Agrícola Oriental,2012,10,352796
Linea A,Agrícola Oriental,2012,11,277485
Linea A,Agrícola Oriental,2012,12,272016
Linea A,Agrícola Oriental,2013,01,280385
Linea A,Agrícola Oriental,2013,02,261189
Linea A,Agrícola Oriental,2013,03,264314
Linea A,Agrícola Oriental,2013,04,280255
Linea A,Agrícola Oriental,2013,05,302471
Linea A,Agrícola Oriental,2013,06,283556
Linea A,Agrícola Oriental,2013,07,288158
Linea A,Agrícola Oriental,2013,08,309756
Linea A,Agrícola Oriental,2013,09,297729
Linea A,Agrícola Oriental,2013,10,320468
Linea A,Agrícola Oriental,2013,11,295971
Linea A,Agrícola Oriental,2013,12,285979
Linea A,Agrícola Oriental,2014,01,302943
Linea A,Agrícola Oriental,2014,02,287866
Linea A,Agrícola Oriental,2014,03,323717
Linea A,Agrícola Oriental,2014,04,301227
Linea A,Agrícola Oriental,2014,05,325630
Linea A,Agrícola Oriental,2014,06,311196
Linea A,Agrícola Oriental,2014,07,324360
Linea A,Agrícola Oriental,2014,08,340893
Linea A,Agrícola Oriental,2014,09,328772
Linea A,Agrícola Oriental,2014,10,367487
Linea A,Agrícola Oriental,2014,11,333369
Linea A,Agrícola Oriental,2014,12,327226
Linea A,Agrícola Oriental,2015,01,326525
Linea A,Agrícola Oriental,2015,02,308119
Linea A,Agrícola Oriental,2015,03,334244
Linea A,Agrícola Oriental,2015,04,311463
Linea A,Agrícola Oriental,2015,05,328275
Linea A,Agrícola Oriental,2015,06,313440
Linea A,Agrícola Oriental,2015,07,304318
Linea A,Agrícola Oriental,2015,08,314067
Linea A,Agrícola Oriental,2015,09,320496
Linea A,Agrícola Oriental,2015,10,323017
Linea A,Agrícola Oriental,2015,11,300152
Linea A,Agrícola Oriental,2015,12,311315
Linea A,Agrícola Oriental,2016,01,297365
Linea A,Agrícola Oriental,2016,02,248311
Linea A,Agrícola Oriental,2016,03,239738
Linea A,Agrícola Oriental,2016,04,327729
Linea A,Agrícola Oriental,2016,05,329288
Linea A,Agrícola Oriental,2016,06,317630
Linea A,Agrícola Oriental,2016,07,287522
Linea A,Agrícola Oriental,2016,08,298904
Linea A,Agrícola Oriental,2016,09,311348
Linea A,Agrícola Oriental,2016,10,330723
Linea A,Agrícola Oriental,2016,11,318553
Linea A,Agrícola Oriental,2016,12,319388
Linea A,Agrícola Oriental,2017,01,318048
Linea A,Agrícola Oriental,2017,02,293551
Linea A,Agrícola Oriental,2017,03,326771
Linea A,Agrícola Oriental,2017,04,292549
Linea A,Agrícola Oriental,2017,05,324874
Linea A,Agrícola Oriental,2017,06,314096
Linea A,Agrícola Oriental,2017,07,320190
Linea A,Agrícola Oriental,2017,08,334519
Linea A,Agrícola Oriental,2017,09,228623
Linea A,Agrícola Oriental,2017,10,280696
Linea A,Agrícola Oriental,2017,11,310652
Linea A,Agrícola Oriental,2017,12,306936
Linea A,Agrícola Oriental,2018,01,310356
Linea A,Agrícola Oriental,2018,02,298245
Linea A,Agrícola Oriental,2018,03,314156
Linea A,Agrícola Oriental,2018,04,320837
Linea A,Agrícola Oriental,2018,05,328448
Linea A,Agrícola Oriental,2018,06,323168
Linea A,Agrícola Oriental,2018,07,319915
Linea A,Agrícola Oriental,2018,08,354700
Linea A,Agrícola Oriental,2018,09,333981
Linea A,Agrícola Oriental,2018,10,358879
Linea A,Agrícola Oriental,2018,11,333642
Linea A,Agrícola Oriental,2018,12,337325
Linea A,Agrícola Oriental,2019,01,354027
Linea A,Agrícola Oriental,2019,02,318311
Linea A,Agrícola Oriental,2019,03,346584
Linea A,Agrícola Oriental,2019,04,316756
Linea A,Agrícola Oriental,2019,05,352340
Linea A,Agrícola Oriental,2019,06,324837
Linea A,Agrícola Oriental,2019,07,334035
Linea A,Agrícola Oriental,2019,08,366925
Linea A,Agrícola Oriental,2019,09,344828
Linea A,Agrícola Oriental,2019,10,352243
Linea A,Agrícola Oriental,2019,11,366121
Linea A,Agrícola Oriental,2019,12,353822
Linea A,Agrícola Oriental,2020,01,364736
Linea A,Agrícola Oriental,2020,02,341021
Linea A,Agrícola Oriental,2020,03,306448
Linea A,Agrícola Oriental,2020,04,131745
Linea A,Agrícola Oriental,2020,05,0
Linea A,Agrícola Oriental,2020,06,15896
Linea A,Agrícola Oriental,2020,07,158272
Linea A,Agrícola Oriental,2020,08,182047
Linea A,Agrícola Oriental,2020,09,178913
Linea A,Agrícola Oriental,2020,10,209420
Linea A,Agrícola Oriental,2020,11,216281
Linea A,Agrícola Oriental,2020,12,218592
Linea A,Agrícola Oriental,2021,01,229132
Linea A,Agrícola Oriental,2021,02,204262
Linea A,Agrícola Oriental,2021,03,233935
Linea A,Agrícola Oriental,2021,04,211263
Linea A,Agrícola Oriental,2021,05,238566
Linea A,Agrícola Oriental,2021,06,233264
Linea A,Agrícola Oriental,2021,07,243614
Linea A,Agrícola Oriental,2021,08,234588
Linea A,Agrícola Oriental,2021,09,247837
Linea A,Agrícola Oriental,2021,10,264572
Linea A,Agrícola Oriental,2021,11,242924
Linea A,Agrícola Oriental,2021,12,184144
Linea A,Agrícola Oriental,2022,01,154761
Linea A,Agrícola Oriental,2022,02,157045
Linea A,Agrícola Oriental,2022,03,186075
Linea A,Agrícola Oriental,2022,04,195492
Linea A,Agrícola Oriental,2022,05,223972
Linea A,Agrícola Oriental,2022,06,228339
Linea A,Agrícola Oriental,2022,07,328685
Linea A,Agrícola Oriental,2022,08,367307
Linea A,Agrícola Oriental,2022,09,369055
Linea A,Agrícola Oriental,2022,10,393399
Linea A,Agrícola Oriental,2022,11,376368
Linea A,Agrícola Oriental,2022,12,370298
Linea A,Agrícola Oriental,2023,01,370204
Linea A,Agrícola Oriental,2023,02,337535
Linea A,Agrícola Oriental,2023,03,374283
Linea A,Agrícola Oriental,2023,04,317614
Linea A,Agrícola Oriental,2023,05,350686
Linea A,Agrícola Oriental,2023,06,288830
Linea A,Agrícola Oriental,2023,07,306520
Linea A,Agrícola Oriental,2023,08,353377
Linea A,Agrícola Oriental,2023,09,340210
Linea A,Agrícola Oriental,2023,10,347493
Linea A,Agrícola Oriental,2023,11,323921
Linea A,Agrícola Oriental,2023,12,363671
Linea A,Agrícola Oriental,2024,01,325248
Linea A,Agrícola Oriental,2024,02,321471
Linea A,Agrícola Oriental,2024,03,325448
Linea A,Agrícola Oriental,2024,04,337991
Linea A,Agrícola Oriental,2024,05,337143
Linea A,Agrícola Oriental,2024,06,320948
Linea A,Agrícola Oriental,2024,07,324719
Linea A,Agrícola Oriental,2024,08,327686
Linea A,Agrícola Oriental,2024,09,308879
Linea A,Agrícola Oriental,2024,10,348504
Linea A,Agrícola Oriental,2024,11,330634
Linea A,Agrícola Oriental,2024,12,304376
Linea A,Agrícola Oriental,2025,01,305699
Linea A,Agrícola Oriental,2025,02,290944
Linea A,Agrícola Oriental,2025,03,317912
Linea A,Agrícola Oriental,2025,04,295125
Linea A,Agrícola Oriental,2025,05,310515
Linea A,Agrícola Oriental,2025,06,292671
Linea A,Agrícola Oriental,2025,07,306906
Linea A,Agrícola Oriental,2025,08,298768
Linea A,Agrícola Oriental,2025,09,306740
Linea A,Agrícola Oriental,2025,10,331358
Linea A,Agrícola Oriental,2025,11,342267
Linea A,Agrícola Oriental,2025,12,304757
Linea A,Agrícola Oriental,2026,01,294401
Linea A,Agrícola Oriental,2026,02,279593
Linea A,Agrícola Oriental,2026,03,310026
Linea A,Agrícola Oriental,2026,04,297788
Linea A,Agrícola Oriental,2026,05,319396
Linea A,Agrícola Oriental,2026,06,313223
Linea A,Agrícola Oriental,2026,07,304160
Linea A,Canal de San Juan,2010,01,182024
Linea A,Canal de San Juan,2010,02,201688
Linea A,Canal de San Juan,2010,03,321524
Linea A,Canal de San Juan,2010,04,383178
Linea A,Canal de San Juan,2010,05,379110
Linea A,Canal de San Juan,2010,06,362635
Linea A,Canal de San Juan,2010,07,366819
Linea A,Canal de San Juan,2010,08,407763
Linea A,Canal de San Juan,2010,09,381662
Linea A,Canal de San Juan,2010,10,425108
Linea A,Canal de San Juan,2010,11,427008
Linea A,Canal de San Juan,2010,12,416344
Linea A,Canal de San Juan,2011,01,448382
Linea A,Canal de San Juan,2011,02,425024
Linea A,Canal de San Juan,2011,03,468835
Linea A,Canal de San Juan,2011,04,419997
Linea A,Canal de San Juan,2011,05,451443
Linea A,Canal de San Juan,2011,06,419940
Linea A,Canal de San Juan,2011,07,437489
Linea A,Canal de San Juan,2011,08,472027
Linea A,Canal de San Juan,2011,09,440942
Linea A,Canal de San Juan,2011,10,486672
Linea A,Canal de San Juan,2011,11,456270
Linea A,Canal de San Juan,2011,12,461309
Linea A,Canal de San Juan,2012,01,411010
Linea A,Canal de San Juan,2012,02,410919
Linea A,Canal de San Juan,2012,03,445267
Linea A,Canal de San Juan,2012,04,388474
Linea A,Canal de San Juan,2012,05,425376
Linea A,Canal de San Juan,2012,06,385640
Linea A,Canal de San Juan,2012,07,330669
Linea A,Canal de San Juan,2012,08,375202
Linea A,Canal de San Juan,2012,09,430756
Linea A,Canal de San Juan,2012,10,455334
Linea A,Canal de San Juan,2012,11,382819
Linea A,Canal de San Juan,2012,12,371013
Linea A,Canal de San Juan,2013,01,385368
Linea A,Canal de San Juan,2013,02,374674
Linea A,Canal de San Juan,2013,03,386296
Linea A,Canal de San Juan,2013,04,416117
Linea A,Canal de San Juan,2013,05,418392
Linea A,Canal de San Juan,2013,06,383370
Linea A,Canal de San Juan,2013,07,378286
Linea A,Canal de San Juan,2013,08,445236
Linea A,Canal de San Juan,2013,09,416257
Linea A,Canal de San Juan,2013,10,440190
Linea A,Canal de San Juan,2013,11,434685
Linea A,Canal de San Juan,2013,12,398697
Linea A,Canal de San Juan,2014,01,385412
Linea A,Canal de San Juan,2014,02,383049
Linea A,Canal de San Juan,2014,03,424331
Linea A,Canal de San Juan,2014,04,386455
Linea A,Canal de San Juan,2014,05,415132
Linea A,Canal de San Juan,2014,06,370649
Linea A,Canal de San Juan,2014,07,373109
Linea A,Canal de San Juan,2014,08,417081
Linea A,Canal de San Juan,2014,09,405463
Linea A,Canal de San Juan,2014,10,437255
Linea A,Canal de San Juan,2014,11,408616
Linea A,Canal de San Juan,2014,12,422586
Linea A,Canal de San Juan,2015,01,399093
Linea A,Canal de San Juan,2015,02,377211
Linea A,Canal de San Juan,2015,03,409444
Linea A,Canal de San Juan,2015,04,376138
Linea A,Canal de San Juan,2015,05,390114
Linea A,Canal de San Juan,2015,06,301473
Linea A,Canal de San Juan,2015,07,268707
Linea A,Canal de San Juan,2015,08,300400
Linea A,Canal de San Juan,2015,09,376194
Linea A,Canal de San Juan,2015,10,408372
Linea A,Canal de San Juan,2015,11,398434
Linea A,Canal de San Juan,2015,12,412382
Linea A,Canal de San Juan,2016,01,379369
Linea A,Canal de San Juan,2016,02,397528
Linea A,Canal de San Juan,2016,03,365760
Linea A,Canal de San Juan,2016,04,407590
Linea A,Canal de San Juan,2016,05,389371
Linea A,Canal de San Juan,2016,06,374847
Linea A,Canal de San Juan,2016,07,353671
Linea A,Canal de San Juan,2016,08,367761
Linea A,Canal de San Juan,2016,09,395720
Linea A,Canal de San Juan,2016,10,376571
Linea A,Canal de San Juan,2016,11,399177
Linea A,Canal de San Juan,2016,12,414520
Linea A,Canal de San Juan,2017,01,382588
Linea A,Canal de San Juan,2017,02,367349
Linea A,Canal de San Juan,2017,03,402008
Linea A,Canal de San Juan,2017,04,359708
Linea A,Canal de San Juan,2017,05,376164
Linea A,Canal de San Juan,2017,06,363326
Linea A,Canal de San Juan,2017,07,359270
Linea A,Canal de San Juan,2017,08,397471
Linea A,Canal de San Juan,2017,09,278419
Linea A,Canal de San Juan,2017,10,444872
Linea A,Canal de San Juan,2017,11,416645
Linea A,Canal de San Juan,2017,12,400042
Linea A,Canal de San Juan,2018,01,355275
Linea A,Canal de San Juan,2018,02,359360
Linea A,Canal de San Juan,2018,03,370751
Linea A,Canal de San Juan,2018,04,373908
Linea A,Canal de San Juan,2018,05,380224
Linea A,Canal de San Juan,2018,06,355996
Linea A,Canal de San Juan,2018,07,356555
Linea A,Canal de San Juan,2018,08,377194
Linea A,Canal de San Juan,2018,09,364252
Linea A,Canal de San Juan,2018,10,417261
Linea A,Canal de San Juan,2018,11,374975
Linea A,Canal de San Juan,2018,12,354728
Linea A,Canal de San Juan,2019,01,392236
Linea A,Canal de San Juan,2019,02,366312
Linea A,Canal de San Juan,2019,03,380430
Linea A,Canal de San Juan,2019,04,361923
Linea A,Canal de San Juan,2019,05,393371
Linea A,Canal de San Juan,2019,06,380293
Linea A,Canal de San Juan,2019,07,390860
Linea A,Canal de San Juan,2019,08,437646
Linea A,Canal de San Juan,2019,09,416285
Linea A,Canal de San Juan,2019,10,424401
Linea A,Canal de San Juan,2019,11,439143
Linea A,Canal de San Juan,2019,12,430913
Linea A,Canal de San Juan,2020,01,398410
Linea A,Canal de San Juan,2020,02,385292
Linea A,Canal de San Juan,2020,03,355839
Linea A,Canal de San Juan,2020,04,150433
Linea A,Canal de San Juan,2020,05,0
Linea A,Canal de San Juan,2020,06,23869
Linea A,Canal de San Juan,2020,07,212961
Linea A,Canal de San Juan,2020,08,237374
Linea A,Canal de San Juan,2020,09,246111
Linea A,Canal de San Juan,2020,10,272220
Linea A,Canal de San Juan,2020,11,272655
Linea A,Canal de San Juan,2020,12,293452
Linea A,Canal de San Juan,2021,01,237723
Linea A,Canal de San Juan,2021,02,219269
Linea A,Canal de San Juan,2021,03,283068
Linea A,Canal de San Juan,2021,04,232380
Linea A,Canal de San Juan,2021,05,262884
Linea A,Canal de San Juan,2021,06,261263
Linea A,Canal de San Juan,2021,07,273122
Linea A,Canal de San Juan,2021,08,245693
Linea A,Canal de San Juan,2021,09,292459
Linea A,Canal de San Juan,2021,10,314603
Linea A,Canal de San Juan,2021,11,310325
Linea A,Canal de San Juan,2021,12,350125
Linea A,Canal de San Juan,2022,01,282778
Linea A,Canal de San Juan,2022,02,291468
Linea A,Canal de San Juan,2022,03,343976
Linea A,Canal de San Juan,2022,04,320394
Linea A,Canal de San Juan,2022,05,352868
Linea A,Canal de San Juan,2022,06,335973
Linea A,Canal de San Juan,2022,07,343548
Linea A,Canal de San Juan,2022,08,388582
Linea A,Canal de San Juan,2022,09,323334
Linea A,Canal de San Juan,2022,10,381726
Linea A,Canal de San Juan,2022,11,379836
Linea A,Canal de San Juan,2022,12,390336
Linea A,Canal de San Juan,2023,01,357152
Linea A,Canal de San Juan,2023,02,347306
Linea A,Canal de San Juan,2023,03,381461
Linea A,Canal de San Juan,2023,04,345513
Linea A,Canal de San Juan,2023,05,369069
Linea A,Canal de San Juan,2023,06,356182
Linea A,Canal de San Juan,2023,07,353829
Linea A,Canal de San Juan,2023,08,370073
Linea A,Canal de San Juan,2023,09,375263
Linea A,Canal de San Juan,2023,10,380027
Linea A,Canal de San Juan,2023,11,368009
Linea A,Canal de San Juan,2023,12,381619
Linea A,Canal de San Juan,2024,01,319405
Linea A,Canal de San Juan,2024,02,324703
Linea A,Canal de San Juan,2024,03,285683
Linea A,Canal de San Juan,2024,04,288186
Linea A,Canal de San Juan,2024,05,292266
Linea A,Canal de San Juan,2024,06,275723
Linea A,Canal de San Juan,2024,07,311747
Linea A,Canal de San Juan,2024,08,312765
Linea A,Canal de San Juan,2024,09,343896
Linea A,Canal de San Juan,2024,10,365195
Linea A,Canal de San Juan,2024,11,347419
Linea A,Canal de San Juan,2024,12,345435
Linea A,Canal de San Juan,2025,01,323450
Linea A,Canal de San Juan,2025,02,316915
Linea A,Canal de San Juan,2025,03,340231
Linea A,Canal de San Juan,2025,04,318872
Linea A,Canal de San Juan,2025,05,341944
Linea A,Canal de San Juan,2025,06,317400
Linea A,Canal de San Juan,2025,07,337655
Linea A,Canal de San Juan,2025,08,351036
Linea A,Canal de San Juan,2025,09,339254
Linea A,Canal de San Juan,2025,10,356378
Linea A,Canal de San Juan,2025,11,398024
Linea A,Canal de San Juan,2025,12,332357
Linea A,Canal de San Juan,2026,01,323801
Linea A,Canal de San Juan,2026,02,308647
Linea A,Canal de San Juan,2026,03,338139
Linea A,Canal de San Juan,2026,04,289464
Linea A,Canal de San Juan,2026,05,351856
Linea A,Canal de San Juan,2026,06,337681
Linea A,Canal de San Juan,2026,07,331834
Linea A,Guelatao,2010,01,441865
Linea A,Guelatao,2010,02,507845
Linea A,Guelatao,2010,03,571583
Linea A,Guelatao,2010,04,530649
Linea A,Guelatao,2010,05,534334
Linea A,Guelatao,2010,06,532323
Linea A,Guelatao,2010,07,526327
Linea A,Guelatao,2010,08,597440
Linea A,Guelatao,2010,09,546010
Linea A,Guelatao,2010,10,601790
Linea A,Guelatao,2010,11,564169
Linea A,Guelatao,2010,12,435033
Linea A,Guelatao,2011,01,639425
Linea A,Guelatao,2011,02,656088
Linea A,Guelatao,2011,03,706784
Linea A,Guelatao,2011,04,623148
Linea A,Guelatao,2011,05,691733
Linea A,Guelatao,2011,06,646909
Linea A,Guelatao,2011,07,609949
Linea A,Guelatao,2011,08,722778
Linea A,Guelatao,2011,09,684538
Linea A,Guelatao,2011,10,738593
Linea A,Guelatao,2011,11,672262
Linea A,Guelatao,2011,12,635948
Linea A,Guelatao,2012,01,612710
Linea A,Guelatao,2012,02,652424
Linea A,Guelatao,2012,03,683041
Linea A,Guelatao,2012,04,585640
Linea A,Guelatao,2012,05,671071
Linea A,Guelatao,2012,06,604601
Linea A,Guelatao,2012,07,1308464
Linea A,Guelatao,2012,08,1371113
Linea A,Guelatao,2012,09,662462
Linea A,Guelatao,2012,10,709392
Linea A,Guelatao,2012,11,532377
Linea A,Guelatao,2012,12,474283
Linea A,Guelatao,2013,01,501074
Linea A,Guelatao,2013,02,538600
Linea A,Guelatao,2013,03,508073
Linea A,Guelatao,2013,04,580077
Linea A,Guelatao,2013,05,542114
Linea A,Guelatao,2013,06,474345
Linea A,Guelatao,2013,07,469178
Linea A,Guelatao,2013,08,589731
Linea A,Guelatao,2013,09,538740
Linea A,Guelatao,2013,10,579601
Linea A,Guelatao,2013,11,544905
Linea A,Guelatao,2013,12,473470
Linea A,Guelatao,2014,01,502881
Linea A,Guelatao,2014,02,512789
Linea A,Guelatao,2014,03,558487
Linea A,Guelatao,2014,04,487802
Linea A,Guelatao,2014,05,559792
Linea A,Guelatao,2014,06,515488
Linea A,Guelatao,2014,07,497750
Linea A,Guelatao,2014,08,613639
Linea A,Guelatao,2014,09,584659
Linea A,Guelatao,2014,10,602972
Linea A,Guelatao,2014,11,488031
Linea A,Guelatao,2014,12,451780
Linea A,Guelatao,2015,01,497398
Linea A,Guelatao,2015,02,539191
Linea A,Guelatao,2015,03,541376
Linea A,Guelatao,2015,04,493827
Linea A,Guelatao,2015,05,510127
Linea A,Guelatao,2015,06,908296
Linea A,Guelatao,2015,07,1284821
Linea A,Guelatao,2015,08,1161105
Linea A,Guelatao,2015,09,578971
Linea A,Guelatao,2015,10,634049
Linea A,Guelatao,2015,11,588217
Linea A,Guelatao,2015,12,534168
Linea A,Guelatao,2016,01,527978
Linea A,Guelatao,2016,02,602461
Linea A,Guelatao,2016,03,519866
Linea A,Guelatao,2016,04,592411
Linea A,Guelatao,2016,05,579731
Linea A,Guelatao,2016,06,520180
Linea A,Guelatao,2016,07,507861
Linea A,Guelatao,2016,08,652359
Linea A,Guelatao,2016,09,598403
Linea A,Guelatao,2016,10,574690
Linea A,Guelatao,2016,11,603030
Linea A,Guelatao,2016,12,557238
Linea A,Guelatao,2017,01,536967
Linea A,Guelatao,2017,02,572320
Linea A,Guelatao,2017,03,648723
Linea A,Guelatao,2017,04,527999
Linea A,Guelatao,2017,05,558430
Linea A,Guelatao,2017,06,492075
Linea A,Guelatao,2017,07,457206
Linea A,Guelatao,2017,08,618403
Linea A,Guelatao,2017,09,409754
Linea A,Guelatao,2017,10,620624
Linea A,Guelatao,2017,11,558721
Linea A,Guelatao,2017,12,467804
Linea A,Guelatao,2018,01,461940
Linea A,Guelatao,2018,02,462859
Linea A,Guelatao,2018,03,520846
Linea A,Guelatao,2018,04,525690
Linea A,Guelatao,2018,05,591113
Linea A,Guelatao,2018,06,542387
Linea A,Guelatao,2018,07,512866
Linea A,Guelatao,2018,08,688205
Linea A,Guelatao,2018,09,644546
Linea A,Guelatao,2018,10,698858
Linea A,Guelatao,2018,11,649450
Linea A,Guelatao,2018,12,553681
Linea A,Guelatao,2019,01,634401
Linea A,Guelatao,2019,02,631156
Linea A,Guelatao,2019,03,662390
Linea A,Guelatao,2019,04,594640
Linea A,Guelatao,2019,05,699898
Linea A,Guelatao,2019,06,619874
Linea A,Guelatao,2019,07,611408
Linea A,Guelatao,2019,08,749236
Linea A,Guelatao,2019,09,683429
Linea A,Guelatao,2019,10,716481
Linea A,Guelatao,2019,11,719955
Linea A,Guelatao,2019,12,575638
Linea A,Guelatao,2020,01,532512
Linea A,Guelatao,2020,02,578821
Linea A,Guelatao,2020,03,458499
Linea A,Guelatao,2020,04,194732
Linea A,Guelatao,2020,05,199623
Linea A,Guelatao,2020,06,203863
Linea A,Guelatao,2020,07,231193
Linea A,Guelatao,2020,08,253231
Linea A,Guelatao,2020,09,282507
Linea A,Guelatao,2020,10,303761
Linea A,Guelatao,2020,11,305394
Linea A,Guelatao,2020,12,339727
Linea A,Guelatao,2021,01,236441
Linea A,Guelatao,2021,02,225211
Linea A,Guelatao,2021,03,305136
Linea A,Guelatao,2021,04,271855
Linea A,Guelatao,2021,05,340052
Linea A,Guelatao,2021,06,312993
Linea A,Guelatao,2021,07,356939
